500	270.02649
501.71902	263.83722
503.43805	273.72534
505.15707	277.33334
506.8761	273.39288
508.59515	266.16666
510.31418	265.35846
512.0332	261.41693
513.7522	253.0285
515.47125	249.07018
517.19031	254.45364
518.9093	268.68668
520.62836	269.496
522.34735	264.97876
524.06641	263.53116
525.7854	266.72693
527.50446	270.12378
529.22345	252.01657
530.9425	255.31635
532.6615	264.51666
534.38055	269.75046
536.09961	266.34192
537.8186	262.01306
539.53766	264.90118
541.25665	275.48502
542.97571	276.34232
544.6947	266.76065
546.41376	274.61005
548.13275	269.82819
549.85181	267.42816
551.57086	265.5144
553.28986	265.71515
555.00891	270.961
556.72791	270.41891
558.44696	273.75821
560.16595	272.34039
561.88501	269.85474
563.604	271.21115
565.32306	272.5679
567.04211	265.36331
568.76111	268.51114
570.48016	270.74173
572.19916	266.79919
573.91821	263.38388
575.63721	266.10114
577.35626	270.75879
579.07526	270.69055
580.79431	272.44159
582.51337	283.4075
584.23236	278.23553
585.95142	264.83136
587.67041	271.94568
589.38947	280.68051
591.10846	275.67679
592.82751	263.42175
594.54651	259.00629
596.26556	270.99319
597.98456	269.73544
599.70361	265.72464
601.42267	285.49854
603.14166	287.1348
604.86072	279.41876
606.57971	270.05453
608.29877	267.16467
610.01776	273.19052
611.73682	280.29349
613.45581	283.86343
615.17487	284.24396
616.89392	281.73166
618.61292	277.81424
620.33197	275.92102
622.05096	286.85629
623.77002	280.40936
625.48901	283.7771
627.20807	286.2821
628.92706	282.46494
630.64612	283.10461
632.36517	287.75861
634.08417	284.91727
635.80322	284.61179
637.52222	285.0101
639.24127	281.32074
640.96027	276.93564
642.67932	287.99649
644.39832	289.74609
646.11737	281.14313
647.83643	272.2728
649.55542	277.63245
651.27448	281.47714
652.99347	278.20496
654.71252	279.69983
656.43152	281.49536
658.15057	278.41122
659.86957	271.41995
661.58862	280.21426
663.30762	280.46646
665.02667	280.30939
666.74573	285.50647
668.46472	294.16043
670.18378	284.8064
671.90277	289.2977
673.62183	284.77374
675.34082	284.92267
677.05988	289.21292
678.77887	287.35468
680.49792	290.66064
682.21698	287.5379
683.93597	286.33334
685.65503	282.23596
687.37402	277.71564
689.09308	283.97394
690.81207	288.93976
692.53113	290.37332
694.25012	288.34808
695.96918	287.30286
697.68823	290.21564
699.40723	295.03931
701.12628	283.16006
702.84528	285.52478
704.56433	287.32794
706.28333	285.87534
708.00238	285.39142
709.72137	293.96512
711.44043	290.41837
713.15948	283.97198
714.87848	287.17615
716.59753	296.6351
718.31653	301.21582
720.03558	291.24579
721.75458	287.48752
723.47363	284.3118
725.19263	283.31592
726.91168	288.24921
728.63068	296.37857
730.34973	282.51248
732.06879	279.59564
733.78778	291.89636
735.50684	288.28
737.22583	279.46384
738.94489	287.89102
740.66388	285.11392
742.38293	284.20084
744.10193	302.14874
745.82098	304.41568
747.54004	291.69003
749.25903	286.20425
750.97809	299.83051
752.69708	293.63596
754.41614	297.53604
756.13513	296.87576
757.85419	290.60736
759.57318	286.04803
761.29224	286.32651
763.01129	283.61627
764.73029	287.99371
766.44934	290.50415
768.16833	290.33334
769.88739	290.38669
771.60638	290.66553
773.32544	298.44516
775.04443	312.74545
776.76349	308.32864
778.48248	298.11517
780.20154	297.78442
781.92059	295.59512
783.63959	306.20859
785.35864	300.33142
787.07764	294.50034
788.79669	295.32632
790.51569	302.88666
792.23474	311.45618
793.95374	297.1918
795.67279	296.79416
797.39185	297.52335
799.11084	296.16455
800.8299	298.40729
802.54889	310.11575
804.26794	295.55219
805.98694	300.49814
807.70599	298.46149
809.42499	297.20569
811.14404	298.08041
812.8631	297.517
814.58209	302.84546
816.30115	305.45316
818.02014	307.09933
819.7392	297.30133
821.45819	291.3533
823.17725	298.48868
824.89624	293.34283
826.6153	293.62393
828.33435	302.9512
830.05334	307.95224
831.7724	305.89972
833.49139	301.21933
835.21045	302.37405
836.92944	315.87735
838.6485	297.00046
840.36749	304.52203
842.08655	312.59366
843.80554	310.92914
845.5246	308.23126
847.24365	313.57498
848.96265	318.92014
850.6817	314.58423
852.4007	315.43503
854.11975	316.28714
855.83875	311.9704
857.5578	308.43597
859.27679	314.91687
860.99585	306.02133
862.7149	308.70807
864.4339	307.67563
866.15295	309.31223
867.87195	323.314
869.591	317.0813
871.31	309.4382
873.02905	316.30298
874.74805	315.00574
876.4671	314.28537
878.18616	320.65396
879.90515	325.63861
881.62421	327.61267
883.3432	322.43622
885.06226	325.5639
886.78125	321.80099
888.50031	315.60352
890.2193	316.35587
891.93835	318.01218
893.65741	324.23962
895.3764	326.49893
897.09546	322.8295
898.81445	316.86511
900.53351	319.14084
902.2525	331.4538
903.97156	318.96402
905.69055	316.11685
907.40961	321.49298
909.1286	322.2731
910.84766	326.66925
912.56671	330.02982
914.28571	317.40347
916.00476	325.92386
917.72375	323.77225
