-20	21.285736
-17.896551	21.037445
-15.793103	21.270252
-13.689655	22.312014
-11.586206	29.465511
-9.4827585	130.56975
-7.3793101	1067.1321
-5.2758622	7586.2153
-3.1724138	10570.563
-1.0689656	1805.0549
1.0344827	298.30295
3.1379311	36.769917
5.2413793	25.901518
7.3448277	18.804436
9.4482756	21.693325
11.551724	22.278257
13.655172	19.79554
15.75862	18.311958
17.862068	17.384598
19.965517	19.533318
22.068966	19.942255
24.172413	18.265497
26.275862	18.013504
28.379311	16.836506
30.482759	17.455538
32.586208	17.924986
34.689655	17.41621
36.793102	19.274551
38.896553	19.333334
41	15.735003
43.103447	15.506871
45.206898	16.587919
47.310345	17.621563
49.413792	18.368151
51.517242	18.183203
53.620689	17.251699
55.724136	17.128496
57.827587	17.072626
59.931034	15.438853
62.034481	18.190588
64.137932	18.2607
66.241379	29.703304
68.344826	33.745918
70.448273	47.700901
72.551727	59.637875
74.655174	70.659706
76.758621	80.202934
78.862068	87.812004
80.965515	101.75629
83.068962	108.7598
85.172417	106.74856
87.275864	106.28104
89.379311	99.277817
91.482758	87.998405
93.586205	92.033165
95.689651	88.698196
97.793106	88.842049
99.896553	84.158783
102	81.284523
104.10345	82.966743
106.20689	78.390762
108.31035	77.478714
110.4138	76.353813
112.51724	78.640762
114.62069	77.287247
116.72414	74.963425
118.82758	73.746391
120.93104	69.362511
123.03448	65.558014
125.13793	64.281105
127.24138	65.253822
129.34483	60.407646
131.44827	63.580612
133.55173	62.011761
135.65517	64.179085
137.75862	61.124695
139.86208	63.39027
141.96552	59.699547
144.06897	55.294281
146.17241	60.222664
148.27586	58.19199
150.3793	59.452385
152.48276	60.377377
154.58621	54.253304
156.68965	53.972324
158.79311	58.059097
160.89655	55.673779
163	54.720802
165.10345	62.966408
167.20689	60.502014
169.31035	58.657558
171.41379	58.342262
173.51724	53.433426
175.6207	58.190445
177.72414	58.18882
179.82759	61.789761
181.93103	55.718777
184.03448	55.056782
186.13792	58.130676
188.24138	58.057549
190.34483	58.318947
192.44827	60.552059
194.55173	60.232567
196.65517	60.037891
198.75862	64.096214
200.86208	64.966995
202.96552	67.561607
205.06897	70.455399
207.17241	73.506889
209.27586	75.57756
211.3793	81.915779
213.48276	80.437119
215.58621	80.925964
217.68965	95.838066
219.79311	106.84599
221.89655	119.1553
224	132.16745
226.10345	139.13821
228.20689	138.46729
230.31035	139.02588
232.41379	143.36276
234.51724	149.21138
236.6207	149.01515
238.72414	145.53116
240.82759	147.73122
242.93103	145.61458
245.03448	149.30566
247.13792	150.70102
249.24138	152.28696
251.34483	153.25539
253.44827	165.75031
255.55173	173.61732
257.65518	165.97118
259.75861	158.9304
261.86206	180.78958
263.96552	185.10936
266.06897	184.54387
268.17242	191.30219
270.27585	192.02293
272.3793	195.08849
274.48276	204.24188
276.58621	213.49347
278.68967	213.05574
280.79309	222.41782
282.89655	236.70227
285	243.18448
287.10345	258.38519
289.20691	286.43488
291.31033	320.25552
293.41379	343.47986
295.51724	389.14191
297.6207	465.14978
299.72415	495.62366
301.82758	473.37662
303.93103	402.02548
306.03448	342.78726
308.13794	310.40021
310.24139	283.05438
312.34482	279.83826
314.44827	265.04929
316.55173	250.10999
318.65518	246.32564
320.75861	225.24164
322.86206	207.27501
324.96552	210.6711
327.06897	205.38907
329.17242	196.39726
331.27585	187.54134
333.3793	180.54189
335.48276	177.45944
337.58621	170.61526
339.68967	166.00986
341.79309	168.56505
343.89655	169.33333
346	164.80037
348.10345	156.99217
350.20691	154.14609
352.31033	144.9697
354.41379	145.14005
356.51724	150.08963
358.6207	142.16838
360.72415	148.22688
362.82758	148.64586
364.93103	140.30112
367.03448	144.08932
369.13794	145.81584
371.24139	133.84604
373.34482	135.57921
375.44827	133.81201
377.55173	135.76355
379.65518	129.328
381.75861	123.84203
383.86206	128.15686
385.96552	121.72921
388.06897	123.46055
390.17242	119.78975
392.27585	121.52364
394.3793	121.19153
396.48276	125.11386
